,during,IN,O
,separate,JJ,O
,operations,NNS,O
,.,.,O
Sentence: 28593,The,DT,O
,security,NN,O
,situation,NN,O
,in,IN,O
,Iraq,NNP,B-geo
,was,VBD,O
,cited,VBN,O
,by,IN,O
,defense,NN,O
,lawyers,NNS,O
,for,IN,O
,Saddam,NNP,B-per
,Hussein,NNP,I-per
,",",",",O
,who,WP,O
,demanded,VBD,O
,bodyguards,NNS,O
,and,CC,O
,other,JJ,O
,security,NN,O
,measures,NNS,O
,following,VBG,O
,the,DT,O
,kidnapping,NN,O
,and,CC,O
,murder,NN,O
,of,IN,O
,a,DT,O
,lawyer,NN,O
,representing,VBG,O
,one,CD,O
,of,IN,O
,Saddam,NNP,B-geo
,'s,POS,O
,co-defendants,NNS,O
,.,.,O
Sentence: 28594,And,CC,O
,in,IN,O
,Washington,NNP,B-geo
,",",",",O
,U.S.,NNP,B-geo
,Ambassador,NNP,O
,to,TO,O
,Iraq,NNP,B-geo
,Zalmay,NNP,I-geo
,Khalilzad,NNP,I-geo
,",",",",O
,said,VBD,O
,military,JJ,O
,officials,NNS,O
,could,MD,O
,begin,VB,O
,reducing,VBG,O
,the,DT,O
,size,NN,O
,of,IN,O
,American,JJ,B-gpe
,forces,NNS,O
,in,IN,O
,Iraq,NNP,B-geo
,next,JJ,O
,year,NN,O
,.,.,O
Sentence: 28595,The,DT,O
,Treasury,NNP,B-org
,Department,NNP,I-org
,has,VBZ,O
,frozen,VBN,O
,the,DT,O
,U.S.,NNP,B-geo
,assets,NNS,O
,of,IN,O
,five,CD,O
,people,NNS,O
,and,CC,O
,four,CD,O
,groups,NNS,O
,for,IN,O
,alleged,JJ,O
,connections,NNS,O
,to,TO,O
,an,DT,O
,organization,NN,O
,with,IN,O
,ties,NNS,O
,to,TO,O
,the,DT,O
,al-Qaida,NNP,B-org
,terrorist,JJ,O
,network,NN,O
,.,.,O
Sentence: 28596,The,DT,O
,suspects,NNS,O
,",",",",O
,companies,NNS,O
,-,:,O
,Sara,NNP,B-org
,Properties,NNP,I-org
,",",",",I-org
,Meadowbrook,NNP,I-org
,Investments,NNP,I-org
,and,CC,I-org
,Ozlam,NNP,I-org
,Properties,NNPS,I-org
,-,:,I-org
,and,CC,O
,charity,NN,O
,-,:,O
,Sanabel,NNP,B-org
,Relief,NNP,I-org
,Agency,NNP,I-org
,-,:,I-org
,are,VBP,O
,reported,VBN,O
,to,TO,O
,be,VB,O
,based,VBN,O
,in,IN,O
,Britain,NNP,B-geo
,.,.,O
Sentence: 28597,A,DT,O
,statement,NN,O
,from,IN,O
,the,DT,O
,Treasury,NNP,B-org
,Department,NNP,I-org
,accuses,VBZ,O
,them,PRP,O
,of,IN,O
,financing,VBG,O
,the,DT,O
,Libyan,JJ,B-gpe
,Islamic,NNP,B-org
,Fighting,NNP,I-org
,Group,NNP,I-org
,.,.,O
Sentence: 28598,That,DT,O
,group,NN,O
,is,VBZ,O
,alleged,VBN,O
,to,TO,O
,be,VB,O
,affiliated,VBN,O
,with,IN,O
,al-Qaida,NNP,B-org
,and,CC,O
,allegedly,RB,O
,has,VBZ,O
,engaged,VBN,O
,in,IN,O
,terrorist,JJ,O
,activities,NNS,O
,including,VBG,O
,the,DT,O
,attempted,JJ,O
,assassination,NN,O
,of,IN,O
,Libyan,JJ,B-gpe
,leader,NN,O
,Moammar,NNP,B-per
,Gadhafi,NNP,I-per
,.,.,O
Sentence: 28599,The,DT,O
,order,NN,O
,against,IN,O
,the,DT,O
,individuals,NNS,O
,and,CC,O
,groups,NNS,O
,also,RB,O
,bars,VBZ,O
,Americans,NNS,B-gpe
,from,IN,O
,doing,VBG,O
,business,NN,O
,with,IN,O
,them,PRP,O
,.,.,O
Sentence: 28600,Acting,VBG,O
,Israeli,JJ,B-gpe
,Prime,NNP,B-per
,Minister,NNP,O
,Ehud,NNP,B-per
,Olmert,NNP,I-per
,says,VBZ,O
,Iran,NNP,B-geo
,is,VBZ,O
,obsessed,VBN,O
,with,IN,O
,hatred,NN,O
,of,IN,O
,Israel,NNP,B-geo
,and,CC,O
,the,DT,O
,Jewish,JJ,O
,people,NNS,O
,and,CC,O
,must,MD,O
,be,VB,O
,stopped,VBN,O
,from,IN,O
,developing,VBG,O
,nuclear,JJ,O
,weapons,NNS,O
,.,.,O
Sentence: 28601,Speaking,VBG,O
,late,JJ,O
,Tuesday,NNP,B-tim
,",",",",O
,the,DT,O
,Israeli,JJ,B-gpe
,leader,NN,O
,called,VBD,O
,for,IN,O
,concrete,NN,O
,",",",",O
,joint,JJ,O
,action,NN,O
,by,IN,O
,the,DT,O
,international,JJ,O
,community,NN,O
,to,TO,O
,stop,VB,O
,Iran,NNP,B-geo
,'s,POS,O
,alleged,JJ,O
,push,NN,O
,to,TO,O
,develop,VB,O
,a,DT,O
,nuclear,JJ,O
,arsenal,NN,O
,.,.,O
Sentence: 28602,Hours,NNS,O
,earlier,RB,O
,",",",",O
,the,DT,O
,leaders,NNS,O
,of,IN,O
,Russia,NNP,B-geo
,and,CC,O
,France,NNP,B-geo
,joined,VBD,O
,the,DT,O
,chorus,NN,O
,of,IN,O
,world,NN,O
,leaders,NNS,O
,calling,VBG,O
,on,IN,O
,Tehran,NNP,B-geo
,to,TO,O
,stop,VB,O
,all,DT,O
,uranium,NN,O
,enrichment,NN,O
,.,.,O
Sentence: 28603,China,NNP,B-geo
,called,VBD,O
,for,IN,O
,continued,JJ,O
,diplomatic,JJ,O
,efforts,NNS,O
,to,TO,O
,ease,VB,O
,growing,VBG,O
,international,JJ,O
,tensions,NNS,O
,.,.,O
Sentence: 28604,Iran,NNP,B-geo
,insists,VBZ,O
,its,PRP$,O
,nuclear,JJ,O
,program,NN,O
,is,VBZ,O
,aimed,VBN,O
,at,IN,O
,developing,VBG,O
,electricity,NN,O
,.,.,O
Sentence: 28605,Iran,NNP,B-geo
,resumed,VBD,O
,small-scale,JJ,O
,uranium,NN,O
,enrichment,NN,O
,Monday,NNP,B-tim
,--,IN,O
,an,DT,O
,initial,JJ,O
,step,NN,O
,in,IN,O
,the,DT,O
,process,NN,O
,of,IN,O
,producing,VBG,O
,fuel,NN,O
,for,IN,O
,nuclear,JJ,O
,reactors,NNS,O
,or,CC,O
,atomic,JJ,O
,weapons,NNS,O
,.,.,O
Sentence: 28606,Iran,NNP,B-geo
,had,VBD,O
,threatened,VBN,O
,to,TO,O
,resume,VB,O
,enrichment,NN,O
,after,IN,O
,the,DT,O
,International,NNP,B-org
,Atomic,NNP,I-org
,Energy,NNP,I-org
,Agency,NNP,I-org
,referred,VBD,O
,it,PRP,O
,to,TO,O
,the,DT,O
,U.N.,NNP,B-org
,Security,NNP,I-org
,Council,NNP,I-org
,for,IN,O
,possible,JJ,O
,sanctions,NNS,O
,earlier,RBR,O
,this,DT,O
,month,NN,O
,.,.,O
Sentence: 28607,Taiwan,NNP,B-geo
,says,VBZ,O
,it,PRP,O
,has,VBZ,O
,arrested,VBN,O
,a,DT,O
,military,JJ,O
,intelligence,NN,O
,officer,NN,O
,who,WP,O
,allegedly,RB,O
,provided,VBD,O
,defense,NN,O
,secrets,NNS,O
,to,TO,O
,China,NNP,B-geo
,.,.,O
Sentence: 28608,A,DT,O
,defense,NN,O
,ministry,NN,O
,spokesman,NN,O
,says,VBZ,O
,the,DT,O
,officer,NN,O
,worked,VBD,O
,in,IN,O
,a,DT,O
,division,NN,O
,responsible,JJ,O
,for,IN,O
,collecting,VBG,O
,information,NN,O
,about,IN,O
,China,NNP,B-geo
,'s,POS,O
,military,JJ,O
,capabilities,NNS,O
,.,.,O
Sentence: 28609,His,PRP$,O
,activities,NNS,O
,were,VBD,O
,uncovered,VBN,O
,during,IN,O
,an,DT,O
,investigation,NN,O
,into,IN,O
,a,DT,O
,crime,NN,O
,ring,NN,O
,involving,VBG,O
,fake,JJ,O
,credit,NN,O
,cards,NNS,O
,.,.,O
Sentence: 28610,The,DT,O
,spokesman,NN,O
,says,VBZ,O
,the,DT,O
,information,NN,O
,the,DT,O
,officer,NN,O
,passed,VBD,O
,on,IN,O
,to,TO,O
,Beijing,NNP,B-geo
,dealt,VBD,O
,with,IN,O
,the,DT,O
,mainland,NN,O
,and,CC,O
,not,RB,O
,Taiwan,NNP,B-geo
,",",",",O
,and,CC,O
,was,VBD,O
,non-essential,JJ,O
,.,.,O
Sentence: 28611,A,DT,O
,former,JJ,O
,Australian,JJ,B-gpe
,soldier,NN,O
,is,VBZ,O
,suspected,VBN,O
,of,IN,O
,appearing,VBG,O
,in,IN,O
,a,DT,O
,videotaped,VBN,O
,terror,NN,O
,message,NN,O
,released,VBN,O
,this,DT,O
,week,NN,O
,",",",",O
,threatening,VBG,O
,attacks,NNS,O
,against,IN,O
,the,DT,O
,West,NNP,B-geo
,.,.,O
Sentence: 28612,Foreign,NNP,O
,Minister,NNP,B-per
,Alexander,NNP,I-per
,Downer,NNP,I-per
,said,VBD,O
,Friday,NNP,B-tim
,",",",",O
,that,IN,O
,former,JJ,O
,army,NN,O
,private,JJ,O
,Mathew,NNP,B-per
,Stewart,NNP,I-per
,is,VBZ,O
,suspected,VBN,O
,of,IN,O
,joining,VBG,O
,al-Qaida,NNP,B-org
,",",",",O
,although,IN,O
,he,PRP,O
,has,VBZ,O
,not,RB,O
,been,VBN,O
,identified,VBN,O
,as,IN,O
,the,DT,O
,masked,VBN,O
,spokesman,NN,O
,in,IN,O
,the,DT,O
,video,NN,O
,.,.,O
Sentence: 28613,Mr.,NNP,B-per
,Downer,NNP,I-per
,says,VBZ,O
,the,DT,O
,government,NN,O
,has,VBZ,O
,reason,NN,O
,to,TO,O
,believe,VB,O
,Mr.,NNP,B-per
,Stewart,NNP,I-per
,is,VBZ,O
,one,CD,O
,of,IN,O
,a,DT,O
,number,NN,O
,of,IN,O
,Australians,NNS,B-gpe
,who,WP,O
,have,VBP,O
,turned,VBN,O
,to,TO,O
,al-Qaida,NNP,B-org
,.,.,O
Sentence: 28614,Federal,NNP,O
,police,NNS,O
,have,VBP,O
,questioned,VBN,O
,Mr.,NNP,B-per
,Stewart,NNP,I-per
,'s,POS,O
,family,NN,O
,",",",",O
,and,CC,O
,his,PRP$,O
,mother,NN,O
,says,VBZ,O
,he,PRP,O
,is,VBZ,O
,not,RB,O
,the,DT,O
,man,NN,O
,in,IN,O
,the,DT,O
,video,NN,O
,.,.,O
Sentence: 28615,Mr.,NNP,B-per
,Stewart,NNP,I-per
,served,VBD,O
,with,IN,O
,the,DT,O
,U.N.,NNP,B-geo
,peacekeeping,NN,O
,force,NN,O
,in,IN,O
,East,NNP,B-geo
,Timor,NNP,I-geo
,before,IN,O
,he,PRP,O
,was,VBD,O
,discharged,VBN,O
,in,IN,O
,2001,CD,B-tim
,and,CC,O
,traveled,VBD,O
,to,TO,O
,Afghanistan,NNP,B-geo
,the,DT,O
,next,JJ,O
,year,NN,O
,.,.,O
Sentence: 28616,He,PRP,O
,has,VBZ,O
,not,RB,O
,been,VBN,O
,seen,VBN,O
,since,IN,O
,.,.,O
Sentence: 28617,U.S.,NNP,B-geo
,military,JJ,O
,officials,NNS,O
,in,IN,O
,Afghanistan,NNP,B-geo
,say,VBP,O
,four,CD,O
,American,JJ,B-gpe
,soldiers,NNS,O
,were,VBD,O
,killed,VBN,O
,Saturday,NNP,B-tim
,when,WRB,O
,their,PRP$,O
,vehicle,NN,O
,hit,VBD,O
,a,DT,O
,mine,NN,O
,and,CC,O
,exploded,VBD,O
,.,.,O
Sentence: 28618,The,DT,O
,military,JJ,O
,says,VBZ,O
,the,DT,O
,blast,NN,O
,occurred,VBD,O
,Saturday,NNP,B-tim
,in,IN,O
,the,DT,O
,southeastern,JJ,O
,province,NN,O
,of,IN,O
,Logar,NNP,B-geo
,",",",",O
,where,WRB,O
,U.S.,NNP,B-geo
,and,CC,O
,Afghan,JJ,B-gpe
,soldiers,NNS,O
,were,VBD,O
,surveying,VBG,O
,a,DT,O
,potential,JJ,O
,site,NN,O
,for,IN,O
,a,DT,O
,weapons,NNS,O
,range,NN,O
,.,.,O
Sentence: 28619,Officials,NNS,O
,say,VBP,O
,they,PRP,O
,are,VBP,O
,not,RB,O
,certain,JJ,O
,if,IN,O
,the,DT,O
,mine,NN,O
,had,VBD,O
,been,VBN,O
,planted,VBN,O
,recently,RB,O
,or,CC,O
,was,VBD,O
,old,JJ,O
,unexploded,JJ,O
,ordnance,NN,O
,.,.,O
Sentence: 28620,Afghanistan,NNP,B-geo
,is,VBZ,O
,littered,VBN,O
,with,IN,O
,old,JJ,O
,mines,NNS,O
,after,IN,O
,a,DT,O
,quarter,NN,O
,century,NN,O
,of,IN,O
,war,NN,O
,.,.,O
Sentence: 28621,The,DT,O
,deaths,NNS,O
,came,VBD,O
,a,DT,O
,day,NN,O
,after,IN,O
,a,DT,O
,U.S.,NNP,B-org
,Defense,NNP,I-org
,Department,NNP,I-org
,spokesman,NN,O
,",",",",O
,Paul,NNP,B-per
,Swiergosz,NNP,I-per
,",",",",O
,said,VBD,O
,American,JJ,B-gpe
,troops,NNS,O
,will,MD,O
,provide,VB,O
,transportation,NN,O
,and,CC,O
,planning,VBG,O
,support,NN,O
,to,TO,O
,U.S.,NNP,B-geo
,and,CC,O
,Afghan,JJ,B-gpe
,agencies,NNS,O
,conducting,VBG,O
,counter,JJ,O
,drug,NN,O
,operations,NNS,O
,.,.,O
Sentence: 28622,The,DT,O
,"17,000",CD,O
,U.S.,NNP,B-org
,troops,NNS,O
,in,IN,O
,Afghanistan,NNP,B-geo
,were,VBD,O
,previously,RB,O
,instructed,VBN,O
,only,RB,O
,to,TO,O
,seize,VB,O
,or,CC,O
,destroy,VB,O
,drugs,NNS,O
,discovered,VBN,O
,during,IN,O
,military,JJ,O
,operations,NNS,O
,.,.,O
Sentence: 28623,U.S.,NNP,B-org
,Secretary,NNP,O
,of,IN,O
,State,NNP,O
,Hillary,NNP,B-per
,Clinton,NNP,I-per
,says,VBZ,O
,it,PRP,O
,will,MD,O
,be,VB,O
,up,RB,O
,to,TO,O
,her,PRP$,O
,daughter,NN,O
,Chelsea,NNP,B-per
,whether,IN,O
,to,TO,O
,accept,VB,O
,a,DT,O
,Kenyan,JJ,B-gpe
,man,NN,O
,'s,POS,O
,offer,NN,O
,of,IN,O
,livestock,NN,O
,in,IN,O
,return,NN,O
,for,IN,O
,Chelsea,NNP,B-per
,'s,POS,O
,hand,NN,O
,in,IN,O
,marriage,NN,O
,.,.,O
Sentence: 28624,The,DT,O
,Kenyan,JJ,B-gpe
,man,NN,O
,'s,POS,O
,offer,NN,O
,of,IN,O
,40,CD,O
,goats,NNS,O
,and,CC,O
,20,CD,O
,cows,NNS,O
,was,VBD,O
,first,JJ,O
,made,VBN,O
,in,IN,O
,2000,CD,B-tim
,",",",",O
,in,IN,O
,a,DT,O
,letter,NN,O
,to,TO,O
,Secretary,NNP,O
,Clinton,NNP,B-per
,'s,POS,O
,husband,NN,O
,",",",",O
,then-president,JJ,O
,Bill,NNP,B-per
,Clinton,NNP,I-per
,.,.,O
Sentence: 28625,At,IN,O
,a,DT,O
,town,NN,O
,hall,NN,O
,meeting,NN,O
,in,IN,O
,Nairobi,NNP,B-geo
,Thursday,NNP,B-tim
,",",",",O
,the,DT,O
,mediator,NN,O
,asked,VBD,O
,for,IN,O
,a,DT,O
,fresh,JJ,O
,response,NN,O
,to,TO,O
,the,DT,O
,proposal,NN,O
,.,.,O
Sentence: 28626,Clinton,NNP,B-per
,said,VBD,O
,her,PRP$,O
,daughter,NN,O
,is,VBZ,O
,"""",``,O
,very,RB,O
,independent,JJ,O
,",",",",O
,"""",``,O
,but,CC,O
,added,VBD,O
,that,IN,O
,she,PRP,O
,will,MD,O
,pass,VB,O
,along,IN,O
,what,WP,O
,she,PRP,O
,called,VBD,O
,the,DT,O
,"""",``,O
,very,RB,O
,kind,NN,O
,offer,NN,O
,.,.,O
,"""",``,O
Sentence: 28627,Secretary,NNP,O
,Clinton,NNP,B-per
,is,VBZ,O
,on,IN,O
,an,DT,O
,11-day,JJ,B-tim
,",",",",O
,seven-nation,JJ,O
,tour,NN,O
,of,IN,O
,Africa,NNP,B-geo
,.,.,O
Sentence: 28628,A,DT,O
,U.S.,NNP,B-geo
,group,NN,O
,measuring,VBG,O
,governments,NNS,O
,',POS,O
,Internet,NN,O
,censorship,NN,O
,says,VBZ,O
,Burma,NNP,B-geo
,has,VBZ,O
,one,CD,O
,of,IN,O
,the,DT,O
,world,NN,O
,'s,POS,O
,most,RBS,O
,restrictive,JJ,O
,policies,NNS,O
,and,CC,O
,may,MD,O
,be,VB,O
,increasing,VBG,O
,control,NN,O
,through,IN,O
,sophisticated,JJ,O
,filtering,NN,O
,software,NN,O
,.,.,O
Sentence: 28629,The,DT,O
,"""",``,O
,Open,NNP,B-org
,Net,NNP,I-org
,Initiative,NNP,I-org
,"""",``,O
,group,NN,O
,",",",",O
,supported,VBN,O
,by,IN,O
,several,JJ,O
,rights,NNS,O
,groups,NNS,O
,and,CC,O
,U.S.,NNP,B-geo
,universities,NNS,O
,",",",",O
,says,VBZ,O
,Burma,NNP,B-geo
,'s,POS,O
,regulating,NN,O
,system,NN,O
,has,VBZ,O
,both,DT,O
,broad,JJ,O
,",",",",O
,vaguely,RB,O
,worded,VBN,O
,policies,NNS,O
,governing,VBG,O
,Internet,NNP,O
,behavior,NN,O
,and,CC,O
,harsh,JJ,O
,penalties,NNS,O
,for,IN,O
,lawbreakers,NNS,O
,.,.,O
Sentence: 28630,It,PRP,O
,says,VBZ,O
,the,DT,O
,state,NN,O
,focuses,VBZ,O
,on,IN,O
,blocking,VBG,O
,politically,RB,O
,sensitive,JJ,O
,information,NN,O
,such,JJ,O
,as,IN,O
,pro-democracy,JJ,O
,Web,NNP,O
,sites,NNS,O
,",",",",O
,and,CC,O
,has,VBZ,O
,the,DT,O
,capability,NN,O
,to,TO,O
,monitor,VB,O
,e-mail,JJ,O
,communication,NN,O
,.,.,O
Sentence: 28631,The,DT,O
,group,NN,O
,says,VBZ,O
,even,RB,O
,some,DT,O
,mainstream,JJ,O
,Internet,NNP,O
,sites,NNS,O
,",",",",O
,like,IN,O
,Yahoo,NNP,B-org
,and,CC,O
,Hotmail,NNP,B-org
,",",",",O
,are,VBP,O
,barred,VBN,O
,because,IN,O
,they,PRP,O
,thwart,VB,O
,state,NN,O
,monitoring,NN,O
,.,.,O
Sentence: 28632,It,PRP,O
,says,VBZ,O
,the,DT,O
,government,NN,O
,uses,VBZ,O
,Internet,NNP,O
,filtering,VBG,O
,software,NN,O
,purchased,VBN,O
,from,IN,O
,a,DT,O
,U.S.,NNP,B-geo
,company,NN,O
,",",",",O
,Fortinet,NNP,B-org
,.,.,O
Sentence: 28633,The,DT,O
,independent,JJ,O
,Irawaddy,JJ,O
,newspaper,NN,O
,quotes,VBZ,O
,officials,NNS,O
,with,IN,O
,the,DT,O
,company,NN,O
,denying,VBG,O
,the,DT,O
,charge,NN,O
,.,.,O
Sentence: 28634,Somalia,NNP,B-geo
,'s,POS,O
,parliament,NN,O
,has,VBZ,O
,approved,VBN,O
,Mohammed,NNP,B-per
,Ali,NNP,I-per
,Gedi,NNP,I-per
,as,IN,O
,the,DT,O
,country,NN,O
,'s,POS,O
,new,JJ,O
,prime,JJ,O
,minister,NN,O
,",",",",O
,nearly,RB,O
,two,CD,B-tim
,weeks,NNS,O
,after,IN,O
,rejecting,VBG,O
,his,PRP$,O
,nomination,NN,O
,.,.,O
Sentence: 28635,More,JJR,O
,than,IN,O
,80,CD,O
,percent,NN,O
,of,IN,O
,lawmakers,NNS,O
,voted,VBD,O
,to,TO,O
,approve,VB,O
,Mr.,NNP,B-per
,Gedi,NNP,I-per
,Thursday,NNP,B-tim
,.,.,O
Sentence: 28636,He,PRP,O
,was,VBD,O
,later,RB,O
,sworn,VBN,O
,in,IN,O
,during,IN,O
,a,DT,O
,ceremony,NN,O
,in,IN,O
,Nairobi,NNP,B-geo
,",",",",O
,Kenya,NNP,B-geo
,",",",",O
,where,WRB,O
,the,DT,O
,new,JJ,O
,government,NN,O
,has,VBZ,O
,been,VBN,O
,meeting,VBG,O
,due,JJ,O
,to,TO,O
,security,NN,O
,concerns,NNS,O
,at,IN,O
,home,NN,O
,.,.,O
Sentence: 28637,Earlier,RBR,O
,this,DT,O
,month,NN,O
,",",",",O
,lawmakers,NNS,O
,passed,VBD,O
,a,DT,O
,vote,NN,O
,of,IN,O
,no,DT,O
,confidence,NN,O
,in,IN,O
,Mr.,NNP,B-per
,Gedi,NNP,B-geo
,",",",",O
,saying,VBG,O
,Somali,JJ,B-gpe
,President,NNP,B-per
,Abdullahi,NNP,I-per
,Yusuf,NNP,I-per
,Ahmed,NNP,I-per
,failed,VBD,O
,to,TO,O
,seek,VB,O
,parliament,NN,O
,'s,POS,O
,approval,NN,O
,for,IN,O
,the,DT,O
,nomination,NN,O
,.,.,O
Sentence: 28638,The,DT,O
,president,NN,O
,re-appointed,VBD,O
,Mr.,NNP,B-per
,Gedi,NNP,B-geo
,two,CD,B-tim
,days,NNS,O
,later,RB,B-tim
,",",",",O
,satisfying,VBG,O
,lawmakers,NNS,O
,demands,NNS,O
,that,IN,O
,the,DT,O
,process,NN,O
,comply,VB,O
,with,IN,O
,rules,NNS,O
,governing,VBG,O
,the,DT,O
,newly,RB,O
,created,VBN,O
,power-sharing,JJ,O
,government,NN,O
,.,.,O
Sentence: 28639,Parliament,NNP,B-org
,had,VBD,O
,also,RB,O
,rejected,VBN,O
,the,DT,O
,prime,JJ,O
,minister,NN,O
,'s,POS,O
,formation,NN,O
,of,IN,O
,a,DT,O
,cabinet,NN,O
,of,IN,O
,nearly,RB,O
,80,CD,O
,ministers,NNS,O
,.,.,O
Sentence: 28640,Mr.,NNP,B-per
,Gedi,NNP,B-geo
,is,VBZ,O
,expected,VBN,O
,to,TO,O
,appoint,VB,O
,a,DT,O
,new,JJ,O
,cabinet,NN,O
,in,IN,O
,the,DT,O
,coming,JJ,O
,weeks,NNS,O
,.,.,O
Sentence: 28641,The,DT,O
,U.S.,NNP,B-org
,Senate,NNP,I-org
,is,VBZ,O
,expected,VBN,O
,to,TO,O
,take,VB,O
,up,RP,O
,a,DT,O
,measure,NN,O
,Wednesday,NNP,B-tim
,designed,VBN,O
,to,TO,O
,make,VB,O
,sweeping,JJ,O
,reforms,NNS,O
,to,TO,O
,the,DT,O
,nation,NN,O
,'s,POS,O
,intelligence,NN,O
,agencies,NNS,O
,.,.,O
Sentence: 28642,Lawmakers,NNS,O
,in,IN,O
,the,DT,O
,House,NNP,B-org
,of,IN,I-org
,Representatives,NNPS,I-org
,approved,VBD,O
,the,DT,O
,bill,NN,O
,Tuesday,NNP,B-tim
,night,NN,I-tim
,by,IN,O
,a,DT,O
,vote,NN,O
,of,IN,O
,336,CD,O
,to,TO,O
,75,CD,O
,.,.,O
Sentence: 28643,The,DT,O
,bill,NN,O
,calls,VBZ,O
,for,IN,O
,the,DT,O
,creation,NN,O
,of,IN,O
,a,DT,O
,national,JJ,O
,intelligence,NN,O
,director,NN,O
,and,CC,O
,a,DT,O
,National,NNP,B-org
,Counterterrorism,NNP,I-org
,Center,NNP,I-org
,to,TO,O
,coordinate,VB,O
,all,DT,O
,intelligence,NN,O
,on,IN,O
,terrorist,JJ,O
,activity,NN,O
,.,.,O
Sentence: 28644,The,DT,O
,bill,NN,O
,enacts,VBZ,O
,many,NN,O
,of,IN,O
,the,DT,O
,reforms,NNS,O
,advocated,VBN,O
,by,IN,O
,the,DT,O
,panel,NN,O
,that,WDT,O
,investigated,VBD,O
,the,DT,O
,September,NNP,B-tim
,11,CD,I-tim
,",",",",I-tim
,2001,CD,I-tim
,terrorist,JJ,O
,attacks,NNS,O
,.,.,O
Sentence: 28645,A,DT,O
,White,NNP,B-org
,House,NNP,I-org
,spokesman,NN,O
,said,VBD,O
,President,NNP,B-per
,Bush,NNP,I-per
,was,VBD,O
,very,RB,O
,pleased,JJ,O
,with,IN,O
,the,DT,O
,bill,NN,O
,'s,POS,O
,passage,NN,O
,in,IN,O
,the,DT,O
,House,NNP,B-org
,and,CC,O
,that,IN,O
,the,DT,O
,president,NN,O
,believes,VBZ,O
,it,PRP,O
,will,MD,O
,make,VB,O
,America,NNP,B-geo
,safer,JJR,O
,.,.,O
Sentence: 28646,Congressional,JJ,O
,leaders,NNS,O
,said,VBD,O
,earlier,JJR,O
,Tuesday,NNP,B-tim
,they,PRP,O
,were,VBD,O
,able,JJ,O
,to,TO,O
,resolve,VB,O
,key,JJ,O
,differences,NNS,O
,in,IN,O
,the,DT,O
,bill,NN,O
,that,WDT,O
,had,VBD,O
,delayed,VBN,O
,its,PRP$,O
,final,JJ,O
,passage,NN,O
,.,.,O
Sentence: 28647,The,DT,O
,U.S.,NNP,B-geo
,military,NN,O
,says,VBZ,O
,coalition,NN,O
,forces,NNS,O
,killed,VBD,O
,about,IN,O
,40,CD,O
,Taleban,NNP,B-org
,fighters,NNS,O
,Friday,NNP,B-tim
,in,IN,O
,an,DT,O
,attack,NN,O
,on,IN,O
,an,DT,O
,insurgent,JJ,O
,camp,NN,O
,in,IN,O
,southern,JJ,B-geo
,Afghanistan,NNP,I-geo
,.,.,O
Sentence: 28648,A,DT,O
,military,JJ,O
,spokesman,NN,O
,",",",",O
,Lieutenant,NNP,B-org
,Colonel,NNP,I-org
,Paul,NNP,B-per
,Fitzpatrick,NNP,I-per
,",",",",O
,said,VBD,O
,Saturday,NNP,B-tim
,that,IN,O
,the,DT,O
,coalition,NN,O
,forces,NNS,O
,waited,VBD,O
,until,IN,O
,about,IN,O
,50,CD,O
,rebels,NNS,O
,entered,VBD,O
,the,DT,O
,camp,NN,O
,for,IN,O
,a,DT,O
,meeting,NN,O
,before,IN,O
,attacking,VBG,O
,.,.,O
Sentence: 28649,The,DT,O
,spokesman,NN,O
,said,VBD,O
,the,DT,O
,compound,NN,O
,",",",",O
,in,IN,O
,eastern,JJ,O
,Uruzgan,NNP,B-geo
,province,NN,O
,",",",",O
,was,VBD,O
,severely,RB,O
,damaged,VBN,O
,and,CC,O
,it,PRP,O
,was,VBD,O
,anticipated,VBN,O
,that,IN,O
,most,JJS,O
,of,IN,O
,those,DT,O
,present,JJ,O
,were,VBD,O
,killed,VBN,O
,.,.,O
Sentence: 28650,Another,DT,O
,U.S.,NNP,B-geo
,statement,NN,O
,said,VBD,O
,two,CD,O
,coalition,NN,O
,troops,NNS,O
,were,VBD,O
,killed,VBN,O
,Friday,NNP,B-tim
,",",",",O
,when,WRB,O
,their,PRP$,O
,vehicle,NN,O
,was,VBD,O
,hit,VBN,O
,by,IN,O
,a,DT,O
,roadside,NN,O
,bomb,NN,O
,in,IN,O
,eastern,JJ,O
,Kunar,NNP,B-geo
,province,NN,O
,",",",",O
,bordering,VBG,O
,Pakistan,NNP,B-geo
,.,.,O
Sentence: 28651,The,DT,O
,military,JJ,O
,did,VBD,O
,not,RB,O
,give,VB,O
,the,DT,O
,nationalities,NNS,O
,of,IN,O
,the,DT,O
,soldiers,NNS,O
,killed,VBN,O
,.,.,O
Sentence: 28652,U.S.-led,JJ,O
,coalition,NN,O
,forces,NNS,O
,in,IN,O
,Afghanistan,NNP,B-geo
,launched,VBD,O
,an,DT,O
,offensive,JJ,O
,Wednesday,NNP,B-tim
,involving,VBG,O
,about,IN,O
,"10,000",CD,O
,Afghan,JJ,B-gpe
,and,CC,O
,coalition,NN,O
,troops,NNS,O
,.,.,O
Sentence: 28653,Gunmen,NNS,O
,have,VBP,O
,raided,VBN,O
,a,DT,O
,hospital,NN,O
,in,IN,O
,the,DT,O
,northern,JJ,O
,Iraqi,JJ,B-gpe
,city,NN,O
,of,IN,O
,Kirkuk,NNP,B-geo
,",",",",O
,freeing,VBG,O
,a,DT,O
,wounded,JJ,O
